"customer_id","gender","age","senior_citizen","married","num_dependents","zip_code"
"0778-NELLA","Male",43,"No","No",0,92805
"0780-XNZFN","Male",60,"No","No",0,94618
"0781-LKXBR","Male",65,"Yes","No",0,94102
"0784-GTUUK","Male",26,"No","Yes",0,95360
"0784-ZQJZX","Male",22,"No","No",1,93962
"0786-IVLAW","Female",72,"Yes","No",0,91607
"0786-VSSUD","Male",68,"Yes","No",0,92123
"0787-LHDYT","Male",36,"No","No",0,93924
"0788-DXBFY","Male",54,"No","Yes",0,92780
"0793-TWELN","Female",27,"No","No",0,90026
"0794-YVSGE","Male",29,"No","Yes",1,91101
"0795-GMVQO","Male",36,"No","Yes",0,92105
"0795-LAFGP","Male",25,"No","Yes",0,92835
"0795-XCCTE","Male",80,"Yes","No",0,93514
"0799-DDIHE","Female",24,"No","Yes",3,96038
"0804-XBFBV","Female",49,"No","No",1,92610
"0804-YGEQV","Female",59,"No","Yes",1,92211
"0807-ZABDG","Female",43,"No","No",2,95776
"0810-BDHAW","Female",54,"No","Yes",0,93610
"0810-DHDBD","Female",31,"No","No",0,94928
"0811-GSDTP","Female",50,"No","No",2,94502
"0812-WUPTB","Male",65,"Yes","Yes",0,92625
"0813-TAXXS","Male",48,"No","No",0,95511
"0815-MFZGM","Female",54,"No","Yes",0,95037
"0816-TSPHQ","Male",35,"No","No",0,93239
"0817-HSUSE","Male",26,"No","No",0,91001
"0818-OCPZO","Male",80,"Yes","No",0,90059
"0820-FNRNX","Male",48,"No","Yes",3,94549
"0822-GAVAP","Female",19,"No","No",0,93260
"0822-QGCXA","Female",76,"Yes","Yes",0,90068
"0823-HSCDJ","Male",76,"Yes","No",0,92592
"0824-VWDPO","Female",58,"No","No",0,95519
"0825-CPPQH","Female",26,"No","Yes",0,95454
"0827-ITJPH","Male",33,"No","No",0,90047
"0829-DDVLK","Female",58,"No","No",0,92866
"0829-XXPLX","Female",48,"No","No",0,93615
"0831-JNISG","Male",52,"No","Yes",2,95148
"0835-DUUIQ","Female",55,"No","No",0,94501
"0835-JKADZ","Female",29,"No","No",0,94107
"0836-SEYLU","Male",64,"No","Yes",0,92128
"0839-JTCUD","Female",31,"No","Yes",0,92691
"0839-QNXME","Female",35,"No","No",0,90743
"0840-DCNZE","Male",33,"No","No",0,92661
"0840-DFEZH","Female",63,"No","No",0,90036
"0841-NULXI","Male",38,"No","No",0,95209
"0842-IWYCP","Female",19,"No","No",0,92342
"0843-WTBXE","Male",38,"No","No",0,92126
"0847-HGRML","Male",44,"No","No",2,92258
"0848-SOMKO","Male",23,"No","No",0,95682
"0848-ZGQIJ","Female",56,"No","Yes",0,95070
"0851-DFJKB","Female",57,"No","No",0,94518
"0853-NWIFK","Female",27,"No","No",0,94973
"0853-TWRVK","Male",59,"No","Yes",0,91606
"0854-UYHZD","Female",21,"No","Yes",3,91792
"0856-NAOES","Male",29,"No","No",0,94519
"0859-YGKFW","Male",56,"No","Yes",3,95961
"0862-PRCBS","Female",32,"No","Yes",3,94132
"0864-FVJNJ","Female",63,"No","Yes",1,95570
"0866-QLSIR","Female",53,"No","No",0,92843
"0867-LDTTC","Male",51,"No","No",0,95830
"0867-MKZVY","Female",26,"No","Yes",1,91001
"0868-VJRDR","Male",61,"No","Yes",0,96016
"0869-PAPRP","Female",68,"Yes","Yes",0,93256
"0870-VEMYL","Female",34,"No","No",0,95310
"0871-OPBXW","Female",57,"No","No",0,92027
"0871-URUWO","Male",36,"No","Yes",0,95250
"0872-CASZJ","Male",30,"No","Yes",0,95951
"0872-JCPIB","Male",47,"No","No",0,95364
"0872-NXJYS","Female",40,"No","No",0,90069
"0875-CABNR","Female",70,"Yes","No",0,93401
"0876-WDUUZ","Female",62,"No","No",0,95665
"0877-SDMBN","Female",20,"No","No",0,92126
"0880-FVFWF","Male",32,"No","No",0,94550
"0880-TKATG","Male",21,"No","Yes",0,92356
"0883-EIBTI","Female",23,"No","No",0,95612
"0885-HMGPY","Male",55,"No","No",0,95545
"0886-QGENL","Female",72,"Yes","Yes",0,92104
"0887-HJGAR","Male",57,"No","No",0,93210
"0887-WBJVH","Female",29,"No","Yes",0,95312
"0895-DQHEW","Male",47,"No","Yes",0,96013
"0895-LMRSF","Male",34,"No","No",0,91932
"0895-LNKRC","Male",53,"No","Yes",3,91732
"0895-UADGO","Male",46,"No","No",0,95675
"0897-FEGMU","Female",43,"No","Yes",0,90048
"0898-XCGTF","Male",46,"No","Yes",0,90039
"0899-LIIBW","Male",21,"No","Yes",0,96031
"0899-WZRSD","Male",31,"No","No",0,90292
"0902-RFHOF","Male",38,"No","No",0,95650
"0902-XKXPN","Male",29,"No","Yes",1,96001
"0906-QVPMS","Male",29,"No","Yes",0,93940
"0907-HQNTS","Female",74,"Yes","Yes",0,94565
"0909-SDHNU","Female",33,"No","No",2,90036
"0909-SELIE","Male",53,"No","Yes",0,95423
"0913-XWSCN","Male",29,"No","Yes",2,92585
"0916-KNFAJ","Male",37,"No","Yes",0,95133
"0916-QOFDP","Female",79,"Yes","Yes",1,93554
"0917-EZOLA","Male",66,"Yes","Yes",0,90713
"0921-OHLVP","Male",35,"No","No",0,95969
"0923-PNFUB","Female",55,"No","No",0,91361
"0924-BJCRC","Female",70,"Yes","Yes",0,95018
"0925-VYDLG","Female",40,"No","No",0,92338
"0927-CNGRH","Male",42,"No","No",3,95701
"0927-LCSMG","Male",23,"No","No",0,95129
"0928-JMXNP","Male",78,"Yes","Yes",0,96055
"0928-XUTSN","Female",22,"No","No",0,92227
"0929-HYQEW","Male",20,"No","No",0,94601
"0929-PECLO","Female",74,"Yes","No",0,95548
"0930-EHUZA","Female",33,"No","No",0,96124
"0931-MHTEM","Female",36,"No","No",0,96010
"0932-YIXYU","Female",50,"No","No",0,93620
"0936-NQLJU","Female",40,"No","Yes",0,95245
"0939-EREMR","Female",40,"No","No",1,95973
"0939-YAPAF","Female",44,"No","No",0,92701
"0940-OUQEC","Male",54,"No","No",0,95694
"0942-KOWSM","Female",24,"No","Yes",0,92345
"0943-ZQPXH","Male",46,"No","Yes",1,95688
"0945-TSONX","Female",22,"No","Yes",0,91436
"0946-CLJTI","Male",67,"Yes","Yes",0,93551
"0946-FKYTX","Male",42,"No","No",0,93274
"0947-IDHRQ","Female",21,"No","No",0,91367
"0947-MUGVO","Male",71,"Yes","Yes",0,93928
"0952-KMEEH","Male",46,"No","No",0,94043
"0953-LGOVU","Male",19,"No","Yes",3,95422
"0956-ACVZC","Female",23,"No","No",0,94947
"0956-SYCWG","Female",61,"No","No",0,91301
"0958-YHXGP","Female",25,"No","No",0,94621
"0959-WHOKV","Male",28,"No","No",0,91724
"0960-HUWBM","Male",40,"No","Yes",3,95668
"0961-ZWLVI","Male",35,"No","No",3,95670
"0962-CQPWQ","Female",57,"No","Yes",2,94502
"0963-ZBDRN","Male",45,"No","No",0,91711
"0967-BMLBD","Female",37,"No","Yes",1,95325
"0968-GSIKN","Female",23,"No","No",0,92276
"0969-RGKCU","Male",31,"No","Yes",1,91367
"0970-ETWGE","Male",38,"No","No",0,93205
"0970-QXPXW","Female",28,"No","No",0,91016
"0971-QIFJK","Female",57,"No","Yes",0,95073
"0973-KYVNF","Female",59,"No","Yes",0,91384
"0975-UYDTX","Female",46,"No","Yes",0,91207
"0975-VOOVL","Female",34,"No","No",0,91301
"0979-MOZQI","Male",61,"No","Yes",0,93940
"0979-PHULV","Male",30,"No","Yes",0,92122
"0980-FEXWF","Male",32,"No","Yes",1,95629
"0980-PVMRC","Female",27,"No","Yes",3,93675
"0983-TATYJ","Female",42,"No","Yes",0,93460
"0988-AADSA","Female",40,"No","Yes",2,95941
"0988-JRWWP","Female",50,"No","No",0,95257
"0991-BRRFB","Male",31,"No","No",0,92883
"0993-OSGPT","Female",78,"Yes","Yes",0,96048
"0997-YTLNY","Female",59,"No","No",2,92029
"0999-QXNSA","Male",72,"Yes","No",1,90029
"1000-AJSLD","Male",25,"No","No",0,92121
"1004-NOZNR","Male",71,"Yes","No",2,95442
"1009-IRMNA","Female",27,"No","No",0,93041
"1010-DIAUQ","Male",54,"No","No",0,92122
"1013-QCWAM","Female",73,"Yes","Yes",0,92841
"1015-JPFYW","Male",47,"No","No",2,95227
"1015-OWJKI","Male",46,"No","No",0,90260
"1016-DJTSV","Male",66,"Yes","No",0,92071
"1017-FBQMM","Female",47,"No","Yes",2,95220
"1020-JPQOW","Female",63,"No","Yes",0,94508
"1022-RKXDR","Female",38,"No","No",0,91733
"1023-BQXZE","Male",30,"No","No",0,95203
"1024-GUALD","Female",29,"No","Yes",0,91207
"1024-KPRBB","Female",63,"No","No",0,92101
"1024-VRZHF","Male",39,"No","Yes",0,92117
"1025-FALIX","Female",49,"No","No",0,95659
"1027-LKKQQ","Female",35,"No","Yes",3,95669
"1028-FFNJK","Male",79,"Yes","Yes",0,91504
"1029-QFBEN","Male",27,"No","No",0,92129
"1031-IIDEO","Female",51,"No","No",0,96125
"1032-MAELW","Female",57,"No","Yes",3,93703
"1035-IPQPU","Female",77,"Yes","Yes",0,92267
"1036-GUDCL","Male",59,"No","Yes",3,91377
"1038-RQOST","Male",43,"No","Yes",2,95595
"1038-ZAGBI","Female",59,"No","Yes",0,93711
"1041-RXHRA","Female",25,"No","No",0,91931
"1042-HFUCW","Female",37,"No","No",1,95426
"1043-UXOVO","Female",25,"No","No",0,95830
"1043-YCUTE","Male",19,"No","Yes",0,94544
"1045-LTCYT","Female",54,"No","Yes",3,95118
"1047-NNCBF","Male",56,"No","No",0,95123
"1047-RNXZV","Male",57,"No","No",0,91208
"1049-FYSYG","Female",48,"No","Yes",0,92592
"1051-EQPZR","Female",21,"No","Yes",2,94305
"1051-GEJLJ","Female",19,"No","No",0,94074
"1052-QJIBV","Female",28,"No","Yes",2,95713
"1053-MXTTK","Female",63,"No","Yes",1,91602
"1057-FOGLZ","Female",44,"No","No",0,92320
"1060-ENTOF","Female",70,"Yes","Yes",0,90028
"1061-PNTHC","Female",36,"No","Yes",2,92024
"1062-LHZOD","Male",49,"No","Yes",0,92121
"1063-DHQJF","Male",56,"No","Yes",3,90604
"1064-FBXNK","Male",55,"No","Yes",1,95831
"1066-JKSGK","Male",29,"No","No",0,90024
"1069-QJOEE","Male",47,"No","Yes",1,94541
"1069-XAIEM","Female",68,"Yes","No",0,95460
"1073-XXCZD","Male",54,"No","Yes",0,93308
"1074-AMIOH","Female",38,"No","Yes",2,94127
"1074-WVEVG","Female",29,"No","Yes",0,90021
"1075-BGWOH","Male",69,"Yes","Yes",0,91770
"1077-HUUJM","Female",48,"No","No",1,91730
"1078-TDCRN","Female",75,"Yes","Yes",0,91301
"1080-BWSYE","Male",76,"Yes","Yes",0,92618
"1084-MNSMJ","Female",63,"No","Yes",0,95623
"1084-UQCHV","Male",35,"No","No",0,92305
"1085-LDWAM","Female",24,"No","Yes",2,96122
"1086-LXKFY","Female",46,"No","Yes",0,96137
"1087-GRUYI","Male",62,"No","Yes",0,92116
"1087-UDSIH","Female",38,"No","No",0,94520
"1088-AUUZZ","Male",33,"No","Yes",1,93664
"1088-CNNKB","Male",34,"No","Yes",0,95008
"1089-HDMKP","Male",72,"Yes","No",1,93517
"1089-XZWHH","Female",43,"No","Yes",3,93541
"1090-ESELR","Male",47,"No","Yes",0,92333
"1090-PYKCI","Female",19,"No","Yes",3,95415
"1091-SOZGA","Female",27,"No","Yes",0,90623
"1092-GANHU","Male",62,"No","No",0,95954
"1092-WPIVQ","Female",33,"No","Yes",1,96033
"1093-YSWCA","Male",45,"No","No",0,92881
"1094-BKOSX","Female",52,"No","Yes",2,96107
"1095-JUDTC","Female",78,"Yes","No",0,95258
"1095-WGNGG","Female",35,"No","Yes",0,90732
"1096-ADRUX","Female",34,"No","Yes",1,92870
"1097-FSPVW","Female",42,"No","No",0,92268
"1098-KFQEC","Female",24,"No","Yes",2,91316
"1098-TDVUQ","Female",34,"No","No",0,91977
"1099-BTKWT","Female",58,"No","Yes",0,92692
"1099-GODLO","Female",62,"No","Yes",3,94709
"1100-DDVRV","Male",27,"No","Yes",0,95383
"1101-SSWAG","Female",60,"No","Yes",0,94702
"1104-FEJAM","Male",52,"No","Yes",2,93261
"1104-TNLZA","Male",67,"Yes","Yes",0,96050
"1106-HRLKZ","Male",21,"No","Yes",1,94561
"1110-KYLGQ","Female",46,"No","No",0,95008
"1112-CUNAO","Female",67,"Yes","No",0,95950
"1113-IUJYX","Female",59,"No","Yes",0,91306
"1114-CENIM","Male",43,"No","No",2,92582
"1116-DXXDF","Male",38,"No","No",0,91326
"1116-FRYVH","Female",29,"No","Yes",3,93631
"1120-BMWUB","Female",36,"No","No",0,90056
"1121-QSIVB","Female",39,"No","No",3,93309
"1122-JWTJW","Male",64,"No","Yes",2,92259
"1122-YJBCS","Male",36,"No","Yes",0,90032
"1125-SNVCK","Female",78,"Yes","No",0,90040
"1131-ALZWV","Female",58,"No","No",0,94580
"1131-QQZEB","Male",66,"Yes","Yes",0,90742
"1131-SUEKT","Male",41,"No","Yes",1,95639
"1133-KXCGE","Female",38,"No","No",0,93552
"1134-YWTYF","Male",32,"No","Yes",0,93725
"1135-HIORI","Female",48,"No","Yes",3,94514
"1135-LMECX","Female",47,"No","No",0,92551
"1136-XGEQU","Female",53,"No","Yes",0,92596
"1137-DGOWI","Female",53,"No","Yes",0,92236
"1139-WUOAH","Male",33,"No","No",0,95251
"1140-UKVZG","Female",64,"No","No",0,93223
"1142-IHLOO","Female",36,"No","No",0,92107
"1142-WACZW","Male",64,"No","No",0,95926
"1143-NMNQJ","Female",39,"No","No",0,95006
"1150-FTQGN","Female",35,"No","Yes",3,95962
"1150-WFARN","Female",59,"No","Yes",0,92227
"1153-GNOLC","Male",62,"No","No",0,92707
"1154-HYWWO","Male",55,"No","No",0,92672
"1156-ZFYDO","Female",57,"No","No",0,91201
"1157-BQCUW","Male",59,"No","No",0,96028
"1159-WFSGR","Female",59,"No","Yes",2,91030
"1162-ECVII","Male",66,"Yes","Yes",0,93704
"1163-ONYEY","Male",61,"No","Yes",2,92384
"1163-VIPRI","Female",22,"No","Yes",2,95542
"1166-PQLGG","Female",58,"No","Yes",1,94065
"1167-OYZJF","Female",65,"Yes","Yes",0,90402
"1169-SAOCL","Male",45,"No","No",0,95007
"1169-WCVAK","Male",42,"No","Yes",0,93710
"1170-SASML","Female",33,"No","Yes",0,92240
"1171-TYKUR","Male",20,"No","Yes",0,90010
"1172-VIYBP","Male",54,"No","Yes",3,92234
"1173-NOEYG","Female",25,"No","Yes",0,93453
"1173-XZPYF","Female",60,"No","No",0,90501
"1174-FGIFN","Female",44,"No","Yes",1,93675
"1177-XZBJL","Male",35,"No","Yes",2,95968
"1178-PZGAB","Female",45,"No","No",0,92585
"1179-INLAT","Male",33,"No","No",0,95050
"1183-CANVH","Female",55,"No","Yes",0,92027
"1184-PJVDB","Male",38,"No","Yes",0,95601
"1187-WILMM","Male",39,"No","Yes",0,93247
"1193-RTSLK","Female",26,"No","No",0,96039
"1194-BHJYC","Male",22,"No","Yes",0,93932
"1194-HVAIF","Female",21,"No","Yes",0,92624
"1194-SPVSP","Male",20,"No","No",0,95073
"1195-OIYEJ","Male",54,"No","No",0,91746
"1196-AMORA","Male",63,"No","No",0,93605
"1197-BVMVG","Female",65,"Yes","No",0,93626
"1200-TUZHR","Female",70,"Yes","No",0,93260
"1202-KKGFU","Female",24,"No","Yes",0,95550
"1205-WNWPJ","Female",54,"No","No",0,96051
"1206-EHBDD","Female",56,"No","Yes",0,94572
"1207-BLKSA","Female",42,"No","Yes",2,94061
"1208-DNHLN","Male",60,"No","Yes",0,95636
"1208-NBVFH","Male",63,"No","Yes",1,92570
"1209-VFFOC","Male",47,"No","Yes",2,94005
"1212-GLHMD","Male",54,"No","No",0,93660
"1213-NGCUN","Female",49,"No","No",0,92111
"1215-EXRMO","Male",32,"No","Yes",0,96048
"1215-FIGMP","Male",27,"No","No",0,90077
"1215-VFYVK","Female",19,"No","No",0,95321
"1216-BGTSP","Male",30,"No","No",0,92251
"1216-JWVUX","Male",51,"No","Yes",3,93451
"1217-VASWC","Male",77,"Yes","Yes",0,93424
"1218-VKFPE","Female",48,"No","Yes",0,92805
"1219-NNDDO","Female",51,"No","No",0,90015
"1221-GHZEP","Female",45,"No","No",0,92544
"1222-KJNZD","Male",61,"No","Yes",1,90274
"1222-LRYKO","Male",21,"No","No",3,93260
"1223-UNPKS","Male",55,"No","Yes",1,96136
"1226-IENZN","Male",68,"Yes","No",0,90024
"1226-JZNKR","Female",20,"No","Yes",0,93460
"1226-UDFZR","Female",26,"No","No",0,94549
"1227-UDMZR","Female",53,"No","Yes",0,94536
"1228-FZFRV","Male",37,"No","Yes",0,90007
"1228-ZLNBX","Male",25,"No","No",0,95230
"1229-RCALF","Female",37,"No","Yes",0,95117
"1230-QAJDW","Male",32,"No","No",0,95568
"1231-YNDEK","Male",49,"No","No",0,96002
"1236-WFCDV","Male",74,"Yes","No",0,94904
"1237-WIYYZ","Female",49,"No","No",0,90017
"1240-HCBOH","Female",45,"No","No",0,95492
"1240-KNSEZ","Male",63,"No","No",0,92127
"1241-EZFMJ","Male",48,"No","Yes",0,91761
"1241-FPMOF","Male",31,"No","No",0,90740
"1245-HARPS","Female",46,"No","Yes",0,96114
"1247-QBVSH","Female",41,"No","Yes",2,93453
"1248-DYXUB","Male",42,"No","Yes",3,91945
"1251-KRREG","Male",22,"No","No",0,91601
"1251-STYSZ","Female",66,"Yes","No",0,95443
"1254-IZEYF","Female",74,"Yes","No",0,93615
"1257-SXUXQ","Male",20,"No","Yes",1,95450
"1258-YMZNM","Female",70,"Yes","No",0,94037
"1260-TTRXI","Male",64,"No","No",0,95365
"1261-FWTTE","Male",78,"Yes","No",0,90067
"1262-OPMFY","Female",46,"No","Yes",0,92130
"1264-BYWMS","Male",40,"No","No",0,95329
"1264-FUHCX","Female",51,"No","Yes",0,92106
"1265-BCFEO","Female",30,"No","Yes",0,94507
"1265-HVPZB","Male",49,"No","Yes",0,91306
"1265-XTECC","Female",68,"Yes","Yes",0,93638
"1265-ZFOSD","Female",33,"No","Yes",0,95979
"1266-NZYUI","Female",56,"No","Yes",0,93541
"1268-ASBGA","Female",66,"Yes","Yes",0,90255
"1269-FOYWN","Male",23,"No","Yes",3,95559
"1270-XKUCC","Female",24,"No","Yes",1,92122
"1271-SJBGZ","Male",77,"Yes","No",0,94933
"1271-UODNO","Male",60,"No","No",0,95118
"1272-ILHFG","Male",48,"No","Yes",3,90631
"1273-MTETI","Female",69,"Yes","No",0,91737
"1282-IHQAC","Male",68,"Yes","No",0,95250
"1285-OKIPP","Male",62,"No","No",3,91345
"1291-CUOCY","Male",55,"No","Yes",0,95494
"1293-BSEUN","Female",64,"No","Yes",3,95689
"1293-HHSHJ","Female",61,"No","No",0,91020
"1297-VQDRP","Male",80,"Yes","Yes",1,92610
"1298-PHBTI","Male",40,"No","Yes",3,90049
"1299-AURJA","Female",43,"No","Yes",2,95383
"1301-LOPVR","Male",62,"No","Yes",3,91605
"1302-TPUBN","Male",58,"No","No",0,95691
"1302-UHBDD","Male",70,"Yes","No",0,92694
"1303-SRDOK","Female",52,"No","Yes",2,95562
"1304-BCCFO","Male",24,"No","Yes",0,92374
"1304-NECVQ","Female",69,"Yes","No",0,93066
"1304-SEGFY","Female",57,"No","Yes",0,91950
"1306-RPWXZ","Female",60,"No","No",3,93250
"1307-ATKGB","Male",21,"No","No",0,95054
"1307-TVUFB","Male",66,"Yes","No",0,93460
"1309-BXVOQ","Male",27,"No","Yes",0,96071
"1309-XGFSN","Male",72,"Yes","Yes",1,92372
"1310-QRITU","Female",40,"No","No",0,92347
"1319-YLZJG","Male",62,"No","Yes",0,95714
"1320-GVNHT","Male",56,"No","Yes",2,91207
"1320-HTRDR","Female",30,"No","No",0,93224
"1320-REHCS","Male",75,"Yes","No",0,90301
"1322-AGOQM","Male",57,"No","No",0,95655
"1323-OOEPC","Female",45,"No","Yes",0,93651
"1324-NLTJE","Female",73,"Yes","No",0,94608
"1325-USMEC","Male",58,"No","Yes",0,93553
"1328-EUZHC","Female",59,"No","Yes",0,90746
"1329-VHWNP","Female",42,"No","No",0,93433
"1333-PBMXB","Female",40,"No","Yes",2,92703
"1334-FJSVR","Male",64,"No","No",0,93262
"1334-PDUKM","Female",48,"No","Yes",0,92060
"1335-HQMKX","Female",49,"No","Yes",0,90044
"1335-MXCSE","Male",24,"No","Yes",1,92384
"1335-NTIUC","Male",61,"No","No",0,91331
"1336-EZFZY","Female",33,"No","No",0,96143
"1337-BOZWO","Male",25,"No","Yes",2,96015
"1338-CECEE","Male",28,"No","Yes",0,95041
"1342-JPNKI","Male",33,"No","No",0,92630
"1343-EHPYB","Male",61,"No","Yes",0,92122
"1345-GKDZZ","Male",20,"No","No",1,92507
"1345-ZUKID","Male",24,"No","No",0,95954
"1346-PJWTK","Male",63,"No","Yes",0,92880
"1346-UFHAX","Female",59,"No","No",0,95258
"1347-KTTTA","Male",22,"No","Yes",0,91351
"1349-WXNGG","Male",57,"No","No",0,91207
"1352-HNSAW","Female",26,"No","Yes",3,92656
"1352-VHKAJ","Male",30,"No","Yes",2,94709
"1353-GHZOS","Male",22,"No","Yes",0,92115
"1353-LJWEM","Male",23,"No","No",0,96022
"1354-YZFNB","Male",53,"No","Yes",3,95552
"1355-KUSBG","Female",56,"No","Yes",2,96028
"1356-MKYSK","Male",44,"No","No",0,94546
"1357-BIJKI","Male",46,"No","Yes",0,92691
"1357-MVDOZ","Male",25,"No","Yes",1,93622
"1360-JYXKQ","Female",68,"Yes","Yes",0,90280
"1360-RCYRT","Male",45,"No","Yes",1,94933
"1360-XFJMR","Female",50,"No","Yes",0,95986
"1363-TXLSL","Male",80,"Yes","Yes",0,93954
"1370-GGAWX","Female",55,"No","No",0,90211
"1371-DWPAZ","Female",64,"No","Yes",0,95569
"1371-OJCEK","Female",25,"No","No",0,96128
"1371-WEPDS","Male",71,"Yes","Yes",0,93610
"1373-ORVIZ","Female",62,"No","Yes",0,95351
"1374-DMZUI","Female",65,"Yes","No",0,94583
"1376-HHBDV","Female",37,"No","No",0,90401
"1379-FRVEB","Male",31,"No","No",1,92401
"1383-EZRWL","Female",62,"No","No",0,90810
"1384-RCUXW","Male",58,"No","No",0,96033
"1385-TQOZW","Female",32,"No","No",0,95417
"1386-ZIKUV","Male",42,"No","No",0,95443
"1389-CXMLU","Male",65,"Yes","No",0,90242
"1389-WNUIB","Female",21,"No","Yes",3,92154
"1391-UBDAR","Male",27,"No","No",0,92504
"1393-IMKZG","Female",50,"No","No",0,92831
"1394-SUIUH","Female",70,"Yes","Yes",0,96067
"1395-OFUWC","Male",44,"No","Yes",3,90067
"1395-WSWXR","Male",40,"No","No",0,93283
"1396-QWFBJ","Female",32,"No","Yes",0,92688
"1397-XKKWR","Male",47,"No","No",0,95112
"1399-OUPJN","Female",43,"No","Yes",2,90706
"1399-UBQIU","Male",35,"No","No",0,92867
"1400-MMYXY","Male",71,"Yes","Yes",0,91801
"1400-WIVLL","Male",31,"No","Yes",0,95361
"1401-FTHFQ","Male",64,"No","Yes",1,90232
"1402-PTHGN","Female",22,"No","Yes",2,95624
"1403-GYAFU","Male",47,"No","Yes",2,92604
"1403-LKLIK","Female",23,"No","Yes",3,96146
"1406-PUQVY","Male",29,"No","No",1,95653
"1407-DIGZV","Female",32,"No","Yes",2,96003
"1409-PHXTF","Male",77,"Yes","Yes",0,91945
"1410-RSCMR","Male",47,"No","Yes",2,93523
"1414-YADCW","Male",45,"No","Yes",0,94576
"1415-YFWLT","Female",68,"Yes","No",0,93664
"1421-HCERK","Male",75,"Yes","Yes",0,93634
"1422-DGUBX","Male",64,"No","Yes",0,95832
"1423-BMPBQ","Female",62,"No","Yes",1,92808
"1427-VERSM","Female",62,"No","Yes",0,96087
"1428-GTBJJ","Male",20,"No","No",0,95450
"1428-IEDPR","Male",54,"No","No",0,95816
"1429-UYJSV","Female",57,"No","No",0,95119
"1430-SFQSA","Male",46,"No","No",0,95212
"1431-AIDJQ","Male",44,"No","Yes",1,94598
"1431-CYWMH","Female",35,"No","Yes",1,93623
"1432-FPAXX","Female",53,"No","No",0,95903
"1436-ZMJAN","Female",62,"No","Yes",0,96035
"1439-LCGVL","Female",42,"No","Yes",0,90035
"1442-BQPVU","Female",33,"No","No",0,90230
"1442-OKRJE","Male",40,"No","Yes",2,90021
"1444-VVSGW","Male",51,"No","Yes",0,96055
"1447-GIQMR","Male",54,"No","Yes",0,90062
"1447-PJGGA","Female",39,"No","No",0,92117
"1448-CYWKC","Female",61,"No","Yes",3,92118
"1448-PWKYE","Male",48,"No","Yes",0,93263
"1449-XQEMT","Male",33,"No","No",0,96130
"1450-GALXR","Female",33,"No","No",0,93626
"1450-SKCVI","Female",22,"No","No",0,92014
"1452-KIOVK","Male",42,"No","No",3,90007
"1452-UZOSF","Male",31,"No","Yes",1,95446
"1452-VOQCH","Male",61,"No","No",0,92347
"1452-XRSJV","Female",59,"No","Yes",2,94612
"1453-RZFON","Female",39,"No","No",3,93608
"1455-ESIQH","Male",44,"No","No",0,94619
"1455-HFBXA","Male",61,"No","Yes",0,94511
"1455-UGQVH","Male",35,"No","Yes",0,95220
"1456-TWCGB","Male",34,"No","No",0,93309
"1459-QNFQT","Male",21,"No","Yes",0,95122
"1460-UZPRJ","Male",39,"No","Yes",0,92249
"1465-LNTLJ","Male",78,"Yes","Yes",0,93109
"1465-VINDH","Female",31,"No","Yes",0,90028
"1465-WCZVT","Female",44,"No","Yes",3,93603
"1468-DEFNC","Male",69,"Yes","Yes",1,95130
"1469-LBJQJ","Female",39,"No","Yes",0,92392
"1470-PSXNM","Male",27,"No","Yes",2,92110
"1471-GIQKQ","Female",37,"No","No",0,92257
"1472-TNCWL","Male",55,"No","No",1,94803
"1474-JUWSM","Female",24,"No","Yes",0,90262
"1475-VWVDO","Male",55,"No","No",0,93620
"1478-VPOAD","Female",39,"No","No",0,96124
"1480-BKXGA","Male",75,"Yes","Yes",0,92359
"1480-IVEVR","Male",76,"Yes","Yes",0,94037
"1481-ZUWZA","Male",52,"No","No",0,95548
"1482-OXZSY","Male",45,"No","No",0,95019
"1485-YDHMM","Male",49,"No","Yes",1,93450
"1488-PBLJN","Female",63,"No","Yes",1,92124
"1488-SYSFC","Male",31,"No","Yes",1,91007
"1492-KGETH","Male",25,"No","Yes",1,93023
"1492-QGCLU","Male",51,"No","Yes",2,92109
"1493-AMTIE","Male",28,"No","No",0,93235
"1494-EJZDW","Female",51,"No","Yes",3,95464
"1496-GGSUK","Female",68,"Yes","No",0,95439
"1498-DQNRX","Female",46,"No","Yes",0,96137
"1498-NHTLT","Male",21,"No","Yes",3,95621
"1501-SGHBW","Male",34,"No","No",0,91931
"1502-XFCVR","Female",57,"No","No",0,90038
"1506-YJTYT","Male",21,"No","Yes",1,94561
"1508-DFXCU","Male",32,"No","No",0,92501
"1513-XNPPH","Female",36,"No","No",0,90037
"1518-OMDIK","Male",23,"No","Yes",0,94928
"1518-VOWAV","Female",31,"No","No",0,92028
"1522-VVDMG","Male",25,"No","Yes",0,94611
"1525-LNLOJ","Male",34,"No","Yes",0,93305
"1527-SXDPN","Male",63,"No","Yes",0,92109
"1530-ZTDOZ","Female",57,"No","Yes",0,91604
"1534-OULXE","Female",34,"No","Yes",2,94027
"1535-VTJOQ","Female",19,"No","No",0,95686
"1536-HBSWP","Female",33,"No","No",0,93270
"1536-YHDOE","Male",58,"No","Yes",3,96084
