"customer_id","status","churn_label","churn_category","churn_reason"
"0871-URUWO","Churned","Yes","Competitor","Competitor had better devices"
"0872-CASZJ","Stayed","No","",""
"0872-JCPIB","Stayed","No","",""
"0872-NXJYS","Churned","Yes","Competitor","Competitor offered more data"
"0875-CABNR","Churned","Yes","Attitude","Attitude of support person"
"0876-WDUUZ","Churned","Yes","Price","Long distance charges"
"0877-SDMBN","Churned","Yes","Competitor","Competitor made better offer"
"0880-FVFWF","Stayed","No","",""
"0880-TKATG","Churned","Yes","Competitor","Competitor had better devices"
"0883-EIBTI","Churned","Yes","Dissatisfaction","Limited range of services"
"0885-HMGPY","Stayed","No","",""
"0886-QGENL","Churned","Yes","Attitude","Attitude of service provider"
"0887-HJGAR","Churned","Yes","Competitor","Competitor offered higher download speeds"
"0887-WBJVH","Stayed","No","",""
"0895-DQHEW","Churned","Yes","Competitor","Competitor offered more data"
"0895-LMRSF","Stayed","No","",""
"0895-LNKRC","Stayed","No","",""
"0895-UADGO","Stayed","No","",""
"0897-FEGMU","Churned","Yes","Dissatisfaction","Network reliability"
"0898-XCGTF","Stayed","No","",""
"0899-LIIBW","Stayed","No","",""
"0899-WZRSD","Stayed","No","",""
"0902-RFHOF","Stayed","No","",""
"0902-XKXPN","Stayed","No","",""
"0906-QVPMS","Stayed","No","",""
"0907-HQNTS","Stayed","No","",""
"0909-SDHNU","Stayed","No","",""
"0909-SELIE","Stayed","No","",""
"0913-XWSCN","Stayed","No","",""
"0916-KNFAJ","Stayed","No","",""
"0916-QOFDP","Stayed","No","",""
"0917-EZOLA","Churned","Yes","Price","Extra data charges"
"0921-OHLVP","Stayed","No","",""
"0923-PNFUB","Churned","Yes","Attitude","Attitude of support person"
"0924-BJCRC","Stayed","No","",""
"0925-VYDLG","Churned","Yes","Attitude","Attitude of service provider"
"0927-CNGRH","Joined","No","",""
"0927-LCSMG","Churned","Yes","Competitor","Competitor offered more data"
"0928-JMXNP","Stayed","No","",""
"0928-XUTSN","Stayed","No","",""
"0929-HYQEW","Joined","No","",""
"0929-PECLO","Stayed","No","",""
"0930-EHUZA","Stayed","No","",""
"0931-MHTEM","Stayed","No","",""
"0932-YIXYU","Stayed","No","",""
"0936-NQLJU","Stayed","No","",""
"0939-EREMR","Stayed","No","",""
"0939-YAPAF","Churned","Yes","Competitor","Competitor offered higher download speeds"
"0940-OUQEC","Churned","Yes","Competitor","Competitor offered more data"
"0942-KOWSM","Stayed","No","",""
"0943-ZQPXH","Stayed","No","",""
"0945-TSONX","Stayed","No","",""
"0946-CLJTI","Churned","Yes","Competitor","Competitor had better devices"
"0946-FKYTX","Stayed","No","",""
"0947-IDHRQ","Churned","Yes","Competitor","Competitor made better offer"
"0947-MUGVO","Churned","Yes","Competitor","Competitor had better devices"
"0952-KMEEH","Churned","Yes","Price","Long distance charges"
"0953-LGOVU","Stayed","No","",""
"0956-ACVZC","Stayed","No","",""
"0956-SYCWG","Stayed","No","",""
"0958-YHXGP","Stayed","No","",""
"0959-WHOKV","Stayed","No","",""
"0960-HUWBM","Stayed","No","",""
"0961-ZWLVI","Stayed","No","",""
"0962-CQPWQ","Stayed","No","",""
"0963-ZBDRN","Churned","Yes","Attitude","Attitude of support person"
"0967-BMLBD","Stayed","No","",""
"0968-GSIKN","Churned","Yes","Competitor","Competitor made better offer"
"0969-RGKCU","Stayed","No","",""
"0970-ETWGE","Churned","Yes","Competitor","Competitor had better devices"
"0970-QXPXW","Joined","No","",""
"0971-QIFJK","Stayed","No","",""
"0973-KYVNF","Stayed","No","",""
"0975-UYDTX","Stayed","No","",""
"0975-VOOVL","Joined","No","",""
"0979-MOZQI","Stayed","No","",""
"0979-PHULV","Churned","Yes","Competitor","Competitor made better offer"
"0980-FEXWF","Stayed","No","",""
"0980-PVMRC","Stayed","No","",""
"0983-TATYJ","Stayed","No","",""
"0988-AADSA","Stayed","No","",""
"0988-JRWWP","Joined","No","",""
"0991-BRRFB","Churned","","Other","Deceased"
"0993-OSGPT","Stayed","No","",""
"0997-YTLNY","Stayed","No","",""
"0999-QXNSA","Stayed","No","",""
"1000-AJSLD","Churned","Yes","Competitor","Competitor made better offer"
"1004-NOZNR","Stayed","No","",""
"1009-IRMNA","Churned","Yes","Attitude","Attitude of support person"
"1010-DIAUQ","Churned","Yes","Competitor","Competitor made better offer"
"1013-QCWAM","Stayed","No","",""
"1015-JPFYW","Stayed","No","",""
"1015-OWJKI","Joined","No","",""
"1016-DJTSV","Stayed","No","",""
"1017-FBQMM","Stayed","No","",""
"1020-JPQOW","Stayed","No","",""
"1022-RKXDR","Stayed","No","",""
"1023-BQXZE","Stayed","No","",""
"1024-GUALD","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"1024-KPRBB","Stayed","No","",""
"1024-VRZHF","Churned","Yes","Competitor","Competitor made better offer"
"1025-FALIX","Stayed","No","",""
"1027-LKKQQ","Stayed","No","",""
"1028-FFNJK","Stayed","No","",""
"1029-QFBEN","Churned","Yes","Competitor","Competitor made better offer"
"1031-IIDEO","Churned","Yes","Dissatisfaction","Network reliability"
"1032-MAELW","Stayed","No","",""
"1035-IPQPU","Stayed","No","",""
"1036-GUDCL","Stayed","No","",""
"1038-RQOST","Stayed","No","",""
"1038-ZAGBI","Churned","Yes","Attitude","Attitude of support person"
"1041-RXHRA","Churned","Yes","Attitude","Attitude of support person"
"1042-HFUCW","Stayed","No","",""
"1043-UXOVO","Stayed","No","",""
"1043-YCUTE","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"1045-LTCYT","Stayed","No","",""
"1047-NNCBF","Stayed","No","",""
"1047-RNXZV","Stayed","No","",""
"1049-FYSYG","Stayed","No","",""
"1051-EQPZR","Stayed","No","",""
"1051-GEJLJ","Joined","No","",""
"1052-QJIBV","Stayed","No","",""
"1053-MXTTK","Stayed","No","",""
"1057-FOGLZ","Stayed","No","",""
"1060-ENTOF","Stayed","No","",""
"1061-PNTHC","Stayed","No","",""
"1062-LHZOD","Churned","Yes","Competitor","Competitor made better offer"
"1063-DHQJF","Stayed","No","",""
"1064-FBXNK","Joined","No","",""
"1066-JKSGK","Churned","Yes","Competitor","Competitor made better offer"
"1069-QJOEE","Stayed","No","",""
"1069-XAIEM","Churned","Yes","Competitor","Competitor had better devices"
"1073-XXCZD","Stayed","No","",""
"1074-AMIOH","Stayed","No","",""
"1074-WVEVG","Stayed","No","",""
"1075-BGWOH","Churned","Yes","Attitude","Attitude of support person"
"1077-HUUJM","Stayed","No","",""
"1078-TDCRN","Joined","No","",""
"1080-BWSYE","Stayed","No","",""
"1084-MNSMJ","Stayed","No","",""
"1084-UQCHV","Churned","Yes","Attitude","Attitude of support person"
"1085-LDWAM","Stayed","No","",""
"1086-LXKFY","Churned","Yes","Other","Don't know"
"1087-GRUYI","Stayed","No","",""
"1087-UDSIH","Churned","Yes","Attitude","Attitude of support person"
"1088-AUUZZ","Stayed","No","",""
"1088-CNNKB","Stayed","No","",""
"1089-HDMKP","Stayed","No","",""
"1089-XZWHH","Stayed","No","",""
"1090-ESELR","Stayed","No","",""
"1090-PYKCI","Stayed","No","",""
"1091-SOZGA","Stayed","No","",""
"1092-GANHU","Churned","Yes","Competitor","Competitor offered more data"
"1092-WPIVQ","Stayed","No","",""
"1093-YSWCA","Stayed","No","",""
"1094-BKOSX","Stayed","No","",""
"1095-JUDTC","Churned","Yes","Competitor","Competitor offered higher download speeds"
"1095-WGNGG","Stayed","No","",""
"1096-ADRUX","Stayed","No","",""
"1097-FSPVW","Stayed","No","",""
"1098-KFQEC","Stayed","No","",""
"1098-TDVUQ","Joined","No","",""
"1099-BTKWT","Stayed","No","",""
"1099-GODLO","Joined","No","",""
"1100-DDVRV","Stayed","No","",""
"1101-SSWAG","Stayed","No","",""
"1104-FEJAM","Stayed","No","",""
"1104-TNLZA","Stayed","No","",""
"1106-HRLKZ","Stayed","No","",""
"1110-KYLGQ","Stayed","No","",""
"1112-CUNAO","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"1113-IUJYX","Churned","Yes","Competitor","Competitor offered higher download speeds"
"1114-CENIM","Churned","Yes","Other","Don't know"
"1116-DXXDF","Stayed","No","",""
"1116-FRYVH","Stayed","No","",""
"1120-BMWUB","Churned","Yes","Other","Don't know"
"1121-QSIVB","Stayed","No","",""
"1122-JWTJW","Churned","Yes","Competitor","Competitor had better devices"
"1122-YJBCS","Stayed","No","",""
"1125-SNVCK","Stayed","No","",""
"1131-ALZWV","Stayed","No","",""
"1131-QQZEB","Stayed","No","",""
"1131-SUEKT","Stayed","No","",""
"1133-KXCGE","Stayed","No","",""
"1134-YWTYF","Stayed","No","",""
"1135-HIORI","Stayed","No","",""
"1135-LMECX","Joined","No","",""
"1136-XGEQU","Stayed","No","",""
"1137-DGOWI","Stayed","No","",""
"1139-WUOAH","Stayed","No","",""
"1140-UKVZG","Stayed","No","",""
"1142-IHLOO","Stayed","No","",""
"1142-WACZW","Churned","Yes","Other","Don't know"
"1143-NMNQJ","Churned","Yes","Attitude","Attitude of service provider"
"1150-FTQGN","Stayed","No","",""
"1150-WFARN","Churned","Yes","Competitor","Competitor had better devices"
"1153-GNOLC","Stayed","No","",""
"1154-HYWWO","Stayed","No","",""
"1156-ZFYDO","Joined","No","",""
"1157-BQCUW","Churned","Yes","Competitor","Competitor had better devices"
"1159-WFSGR","Stayed","No","",""
"1162-ECVII","Stayed","No","",""
"1163-ONYEY","Stayed","No","",""
"1163-VIPRI","Stayed","No","",""
"1166-PQLGG","Stayed","No","",""
"1167-OYZJF","Stayed","No","",""
"1169-SAOCL","Stayed","No","",""
"1169-WCVAK","Stayed","No","",""
"1170-SASML","Stayed","No","",""
"1171-TYKUR","Stayed","No","",""
"1172-VIYBP","Stayed","No","",""
"1173-NOEYG","Stayed","No","",""
"1173-XZPYF","Stayed","No","",""
"1174-FGIFN","Stayed","No","",""
"1177-XZBJL","Stayed","No","",""
"1178-PZGAB","Stayed","No","",""
"1179-INLAT","Joined","No","",""
"1183-CANVH","Stayed","No","",""
"1184-PJVDB","Churned","Yes","Competitor","Competitor had better devices"
"1187-WILMM","Stayed","No","",""
"1193-RTSLK","Churned","Yes","Competitor","Competitor offered higher download speeds"
"1194-BHJYC","Stayed","No","",""
"1194-HVAIF","Stayed","No","",""
"1194-SPVSP","Joined","No","",""
"1195-OIYEJ","Churned","Yes","Attitude","Attitude of support person"
"1196-AMORA","Churned","Yes","Competitor","Competitor offered more data"
"1197-BVMVG","Stayed","No","",""
"1200-TUZHR","Stayed","No","",""
"1202-KKGFU","Stayed","No","",""
"1205-WNWPJ","Churned","","Other","Moved"
"1206-EHBDD","Stayed","No","",""
"1207-BLKSA","Stayed","No","",""
"1208-DNHLN","Churned","Yes","Other","Don't know"
"1208-NBVFH","Stayed","No","",""
"1209-VFFOC","Stayed","No","",""
"1212-GLHMD","Joined","No","",""
"1213-NGCUN","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"1215-EXRMO","Stayed","No","",""
"1215-FIGMP","Stayed","No","",""
"1215-VFYVK","Stayed","No","",""
"1216-BGTSP","Stayed","No","",""
"1216-JWVUX","Stayed","No","",""
"1217-VASWC","Stayed","No","",""
"1218-VKFPE","Churned","Yes","Competitor","Competitor made better offer"
"1219-NNDDO","Stayed","No","",""
"1221-GHZEP","Stayed","No","",""
"1222-KJNZD","Stayed","No","",""
"1222-LRYKO","Stayed","No","",""
"1223-UNPKS","Stayed","No","",""
"1226-IENZN","Stayed","No","",""
"1226-JZNKR","Stayed","No","",""
"1226-UDFZR","Churned","Yes","Dissatisfaction","Network reliability"
"1227-UDMZR","Stayed","No","",""
"1228-FZFRV","Churned","Yes","Price","Extra data charges"
"1228-ZLNBX","Stayed","No","",""
"1229-RCALF","Stayed","No","",""
"1230-QAJDW","Joined","No","",""
"1231-YNDEK","Stayed","No","",""
"1236-WFCDV","Churned","Yes","Competitor","Competitor offered more data"
"1237-WIYYZ","Stayed","No","",""
"1240-HCBOH","Stayed","No","",""
"1240-KNSEZ","Churned","Yes","Price","Long distance charges"
"1241-EZFMJ","Stayed","No","",""
"1241-FPMOF","Stayed","No","",""
"1245-HARPS","Stayed","No","",""
"1247-QBVSH","Stayed","No","",""
"1248-DYXUB","Stayed","No","",""
"1251-KRREG","Churned","Yes","Price","Price too high"
"1251-STYSZ","Stayed","No","",""
"1254-IZEYF","Churned","Yes","Competitor","Competitor made better offer"
"1257-SXUXQ","Stayed","No","",""
"1258-YMZNM","Stayed","No","",""
"1260-TTRXI","Churned","Yes","Price","Long distance charges"
"1261-FWTTE","Stayed","No","",""
"1262-OPMFY","Churned","Yes","Competitor","Competitor made better offer"
"1264-BYWMS","Churned","Yes","Competitor","Competitor offered more data"
"1264-FUHCX","Stayed","No","",""
"1265-BCFEO","Stayed","No","",""
"1265-HVPZB","Stayed","No","",""
"1265-XTECC","Churned","Yes","Attitude","Attitude of service provider"
"1265-ZFOSD","Stayed","No","",""
"1266-NZYUI","Stayed","No","",""
"1268-ASBGA","Churned","Yes","Dissatisfaction","Limited range of services"
"1269-FOYWN","Stayed","No","",""
"1270-XKUCC","Stayed","No","",""
"1271-SJBGZ","Churned","Yes","Competitor","Competitor had better devices"
"1271-UODNO","Stayed","No","",""
"1272-ILHFG","Stayed","No","",""
"1273-MTETI","Churned","Yes","Other","Don't know"
"1282-IHQAC","Stayed","No","",""
"1285-OKIPP","Churned","Yes","Attitude","Attitude of support person"
"1291-CUOCY","Stayed","No","",""
"1293-BSEUN","Stayed","No","",""
"1293-HHSHJ","Stayed","No","",""
"1297-VQDRP","Stayed","No","",""
"1298-PHBTI","Stayed","No","",""
"1299-AURJA","Stayed","No","",""
"1301-LOPVR","Stayed","No","",""
"1302-TPUBN","Stayed","No","",""
"1302-UHBDD","Stayed","No","",""
"1303-SRDOK","Stayed","No","",""
"1304-BCCFO","Stayed","No","",""
"1304-NECVQ","Churned","Yes","Competitor","Competitor made better offer"
"1304-SEGFY","Stayed","No","",""
"1306-RPWXZ","Stayed","No","",""
"1307-ATKGB","Stayed","No","",""
"1307-TVUFB","Stayed","No","",""
"1309-BXVOQ","Churned","Yes","Price","Long distance charges"
"1309-XGFSN","Stayed","No","",""
"1310-QRITU","Stayed","No","",""
"1319-YLZJG","Stayed","No","",""
"1320-GVNHT","Stayed","No","",""
"1320-HTRDR","Churned","Yes","Attitude","Attitude of service provider"
"1320-REHCS","Stayed","No","",""
"1322-AGOQM","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"1323-OOEPC","Churned","Yes","Price","Extra data charges"
"1324-NLTJE","Churned","Yes","Other","Don't know"
"1325-USMEC","Stayed","No","",""
"1328-EUZHC","Stayed","No","",""
"1329-VHWNP","Stayed","No","",""
"1333-PBMXB","Stayed","No","",""
"1334-FJSVR","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"1334-PDUKM","Stayed","No","",""
"1335-HQMKX","Stayed","No","",""
"1335-MXCSE","Stayed","No","",""
"1335-NTIUC","Stayed","No","",""
"1336-EZFZY","Stayed","No","",""
"1337-BOZWO","Stayed","No","",""
"1338-CECEE","Stayed","No","",""
"1342-JPNKI","Churned","Yes","Other","Don't know"
"1343-EHPYB","Churned","Yes","Competitor","Competitor made better offer"
"1345-GKDZZ","Stayed","No","",""
"1345-ZUKID","Stayed","No","",""
"1346-PJWTK","Stayed","No","",""
"1346-UFHAX","Stayed","No","",""
"1347-KTTTA","Stayed","No","",""
"1349-WXNGG","Churned","Yes","Attitude","Attitude of support person"
"1352-HNSAW","Stayed","No","",""
"1352-VHKAJ","Stayed","No","",""
"1353-GHZOS","Stayed","No","",""
"1353-LJWEM","Stayed","No","",""
"1354-YZFNB","Stayed","No","",""
"1355-KUSBG","Stayed","No","",""
"1356-MKYSK","Stayed","No","",""
"1357-BIJKI","Stayed","No","",""
"1357-MVDOZ","Stayed","No","",""
"1360-JYXKQ","Stayed","No","",""
"1360-RCYRT","Stayed","No","",""
"1360-XFJMR","Stayed","No","",""
"1363-TXLSL","Churned","Yes","Competitor","Competitor had better devices"
"1370-GGAWX","Stayed","No","",""
"1371-DWPAZ","Stayed","No","",""
"1371-OJCEK","Stayed","No","",""
"1371-WEPDS","Stayed","No","",""
"1373-ORVIZ","Churned","Yes","Competitor","Competitor had better devices"
"1374-DMZUI","Churned","Yes","Competitor","Competitor made better offer"
"1376-HHBDV","Stayed","No","",""
"1379-FRVEB","Stayed","No","",""
"1383-EZRWL","Churned","","Other","Moved"
"1384-RCUXW","Stayed","No","",""
"1385-TQOZW","Stayed","No","",""
"1386-ZIKUV","Stayed","No","",""
"1389-CXMLU","Churned","Yes","Competitor","Competitor made better offer"
"1389-WNUIB","Stayed","No","",""
"1391-UBDAR","Stayed","No","",""
"1393-IMKZG","Joined","No","",""
"1394-SUIUH","Stayed","No","",""
"1395-OFUWC","Stayed","No","",""
"1395-WSWXR","Stayed","No","",""
"1396-QWFBJ","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"1397-XKKWR","Stayed","No","",""
"1399-OUPJN","Stayed","No","",""
"1399-UBQIU","Stayed","No","",""
"1400-MMYXY","Churned","Yes","Attitude","Attitude of service provider"
"1400-WIVLL","Stayed","No","",""
"1401-FTHFQ","Stayed","No","",""
"1402-PTHGN","Stayed","No","",""
"1403-GYAFU","Stayed","No","",""
"1403-LKLIK","Stayed","No","",""
"1406-PUQVY","Joined","No","",""
"1407-DIGZV","Joined","No","",""
"1409-PHXTF","Stayed","No","",""
"1410-RSCMR","Stayed","No","",""
"1414-YADCW","Stayed","No","",""
"1415-YFWLT","Churned","Yes","Competitor","Competitor had better devices"
"1421-HCERK","Stayed","No","",""
"1422-DGUBX","Stayed","No","",""
"1423-BMPBQ","Joined","No","",""
"1427-VERSM","Stayed","No","",""
"1428-GTBJJ","Churned","Yes","Price","Long distance charges"
"1428-IEDPR","Stayed","No","",""
"1429-UYJSV","Stayed","No","",""
"1430-SFQSA","Stayed","No","",""
"1431-AIDJQ","Stayed","No","",""
"1431-CYWMH","Stayed","No","",""
"1432-FPAXX","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"1436-ZMJAN","Stayed","No","",""
"1439-LCGVL","Stayed","No","",""
"1442-BQPVU","Stayed","No","",""
"1442-OKRJE","Stayed","No","",""
"1444-VVSGW","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"1447-GIQMR","Churned","Yes","Competitor","Competitor offered more data"
"1447-PJGGA","Churned","Yes","Competitor","Competitor made better offer"
"1448-CYWKC","Stayed","No","",""
"1448-PWKYE","Churned","Yes","Competitor","Competitor had better devices"
"1449-XQEMT","Churned","Yes","Price","Long distance charges"
"1450-GALXR","Churned","Yes","Competitor","Competitor had better devices"
"1450-SKCVI","Churned","Yes","Attitude","Attitude of support person"
"1452-KIOVK","Stayed","No","",""
"1452-UZOSF","Stayed","No","",""
"1452-VOQCH","Joined","No","",""
"1452-XRSJV","Stayed","No","",""
"1453-RZFON","Joined","No","",""
"1455-ESIQH","Churned","","Other","Moved"
"1455-HFBXA","Stayed","No","",""
"1455-UGQVH","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"1456-TWCGB","Stayed","No","",""
"1459-QNFQT","Stayed","No","",""
"1460-UZPRJ","Stayed","No","",""
"1465-LNTLJ","Stayed","No","",""
"1465-VINDH","Churned","Yes","Competitor","Competitor offered higher download speeds"
"1465-WCZVT","Joined","No","",""
"1468-DEFNC","Stayed","No","",""
"1469-LBJQJ","Stayed","No","",""
"1470-PSXNM","Stayed","No","",""
"1471-GIQKQ","Joined","No","",""
"1472-TNCWL","Stayed","No","",""
"1474-JUWSM","Stayed","No","",""
"1475-VWVDO","Stayed","No","",""
"1478-VPOAD","Joined","No","",""
"1480-BKXGA","Stayed","No","",""
"1480-IVEVR","Stayed","No","",""
"1481-ZUWZA","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"1482-OXZSY","Stayed","No","",""
"1485-YDHMM","Stayed","No","",""
"1488-PBLJN","Stayed","No","",""
"1488-SYSFC","Stayed","No","",""
"1492-KGETH","Stayed","No","",""
"1492-QGCLU","Stayed","No","",""
"1493-AMTIE","Churned","Yes","Price","Long distance charges"
"1494-EJZDW","Stayed","No","",""
"1496-GGSUK","Churned","Yes","Attitude","Attitude of service provider"
"1498-DQNRX","Stayed","No","",""
"1498-NHTLT","Stayed","No","",""
"1501-SGHBW","Churned","Yes","Competitor","Competitor made better offer"
"1502-XFCVR","Churned","Yes","Competitor","Competitor offered higher download speeds"
"1506-YJTYT","Stayed","No","",""
"1508-DFXCU","Stayed","No","",""
"1513-XNPPH","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"1518-OMDIK","Stayed","No","",""
"1518-VOWAV","Churned","Yes","Competitor","Competitor made better offer"
"1522-VVDMG","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"1525-LNLOJ","Stayed","No","",""
"1527-SXDPN","Churned","Yes","Competitor","Competitor made better offer"
"1530-ZTDOZ","Stayed","No","",""
"1534-OULXE","Stayed","No","",""
"1535-VTJOQ","Stayed","No","",""
