churn_label,age,tenure_months,has_internet_service,has_phone_service,has_premium_tech_support,has_online_security,contract_type,paperless_billing,total_monthly_fee,total_charges_quarter
0,57,37,0,1,0,0,0,0,19.5,805.2
1,77,7,1,1,0,1,0,0,76.45,503.6
0,47,68,0,1,0,0,2,0,25.25,1728.2
0,80,7,1,1,0,0,0,1,75.4,533.05
0,54,2,1,1,0,0,0,0,74.95,151.75
0,42,3,1,1,1,0,0,1,107.95,318.6
1,25,29,1,1,0,0,0,1,89.2,2698.35
0,60,22,1,1,0,0,0,1,54.7,1178.75
0,63,68,1,1,1,1,2,1,88.15,6148.45
1,70,31,1,1,0,0,0,1,73.9,2217.15
0,40,16,0,1,0,0,0,0,19.35,275.9
0,49,25,1,1,0,0,0,0,55.55,1405.3
1,29,3,1,0,0,1,0,1,35.45,106.85
1,52,25,1,1,0,0,0,0,70.95,1767.35
0,66,7,1,1,0,0,1,1,84.35,609.65
0,39,68,1,0,0,1,1,0,44.8,2983.65
0,70,50,1,1,0,1,0,0,108.75,5431.9
0,47,43,1,0,0,1,1,1,35.2,1463.7
1,21,22,1,1,0,1,0,0,61.15,1422.05
0,27,40,1,1,0,0,1,0,63.9,2635.0
1,55,37,1,1,1,1,1,1,99.2,3754.6
1,20,13,1,1,0,0,1,1,75.3,989.45
0,31,20,0,1,0,0,0,0,20.05,406.05
0,20,72,1,1,1,1,2,1,92.4,6786.1
0,69,71,1,1,1,1,2,0,89.85,6293.45
0,22,22,1,1,0,0,0,1,69.7,1490.4
1,46,12,1,1,0,0,0,1,96.0,1062.1
0,47,68,0,1,0,0,2,1,19.95,1303.25
1,36,7,1,0,0,0,0,1,40.1,293.3
1,37,15,1,1,0,0,0,1,85.9,1269.55
0,74,18,1,1,0,1,2,1,59.1,1011.05
1,58,1,1,1,0,0,0,0,50.8,50.8
0,66,37,1,1,1,0,2,0,90.0,3371.75
0,62,56,1,1,0,0,0,0,98.6,5581.05
0,41,71,1,1,1,1,2,1,116.05,8297.5
0,22,21,1,1,1,0,0,1,99.15,1956.4
0,34,24,1,1,0,0,0,1,49.3,1233.25
0,30,72,1,1,0,0,1,1,103.2,7362.9
0,75,6,1,0,0,0,0,1,44.4,263.05
1,36,4,1,1,0,0,0,0,50.85,239.55
1,29,39,1,1,1,1,1,1,95.55,3692.85
0,56,51,1,1,1,1,1,1,60.5,3145.15
0,29,33,1,1,0,1,1,0,80.1,2603.3
0,20,20,0,1,0,0,0,0,19.4,415.4
0,58,31,1,1,1,0,2,0,80.55,2471.6
0,22,9,1,1,0,0,1,1,90.35,767.9
0,29,69,1,0,1,1,2,0,46.25,3121.4
0,45,68,1,1,1,0,2,1,72.95,4953.25
0,53,1,1,1,0,0,0,0,70.1,70.1
0,46,51,0,1,0,0,2,1,24.95,1222.25
1,68,4,1,1,0,1,0,1,99.6,347.65
0,77,57,1,1,0,0,0,0,94.0,5438.95
1,75,14,1,1,0,0,0,1,74.3,1096.25
0,48,72,1,1,0,1,2,1,110.75,7751.7
1,63,3,1,1,0,0,0,1,75.1,270.7
0,46,32,0,1,0,0,1,0,19.75,624.15
0,70,71,1,1,0,0,2,1,99.2,7213.75
0,69,60,1,1,1,0,2,1,99.0,6017.9
1,76,48,1,1,1,1,0,0,117.45,5438.9
0,62,72,1,1,0,0,2,0,82.15,5784.3
0,27,2,0,1,0,0,0,0,19.85,52.0
1,41,16,1,1,0,0,0,1,89.45,1430.25
0,46,26,1,0,1,0,0,1,44.45,1183.8
0,38,20,0,1,0,0,1,0,19.5,403.15
0,51,7,0,1,0,0,0,0,19.3,144.95
0,70,23,1,1,0,1,0,1,90.0,2024.1
0,51,67,1,1,1,1,2,1,111.05,7321.05
0,63,48,0,1,0,0,1,0,24.55,1203.95
0,20,3,1,1,0,1,0,1,74.55,233.65
0,44,32,1,1,0,0,1,1,104.05,3416.85
0,36,51,1,1,1,0,1,0,84.2,4299.75
1,35,16,0,1,0,0,0,1,19.7,342.4
0,64,18,0,1,0,0,2,0,20.05,388.6
0,36,23,1,0,1,1,2,0,40.1,857.75
0,54,35,1,0,0,0,0,0,24.15,812.5
0,52,58,0,1,0,0,2,0,20.5,1191.4
0,48,65,1,1,0,1,0,1,104.25,6812.95
0,45,46,1,1,1,1,1,0,70.6,3231.05
1,22,36,1,1,0,0,0,1,84.75,3050.15
0,47,30,1,1,1,1,1,0,70.4,2044.75
0,28,70,1,1,1,1,2,1,113.65,7939.25
0,54,24,1,1,0,0,0,1,93.0,2248.05
0,46,11,0,1,0,0,0,0,20.25,208.0
0,54,58,1,1,0,1,1,0,99.15,5720.95
0,25,50,1,1,1,0,1,1,69.65,3442.15
1,67,8,1,1,0,0,0,1,80.45,583.45
0,48,37,1,1,0,0,1,0,80.05,3019.1
1,66,41,1,1,1,0,1,1,111.95,4534.9
0,37,55,1,1,1,1,2,1,85.1,4657.95
0,41,44,1,1,1,0,0,1,61.9,2924.05
0,42,2,0,1,0,0,0,0,20.4,42.9
0,74,44,0,1,0,0,2,1,19.35,847.25
0,24,10,0,1,0,0,0,0,19.75,208.25
0,52,72,0,1,0,0,2,0,19.85,1434.1
0,45,64,1,1,0,1,2,1,94.6,5948.7
0,79,38,1,1,0,0,2,1,102.6,4009.2
1,79,6,1,1,0,0,0,1,98.25,560.6
0,19,18,1,1,0,0,0,0,56.8,1074.65
0,33,11,1,1,1,0,1,0,53.8,651.55
0,70,72,0,1,0,0,2,1,25.7,1937.4
0,19,47,1,1,0,1,0,0,75.45,3545.1
1,67,12,1,1,0,0,0,1,98.1,1060.2
0,65,11,1,1,0,0,1,1,75.2,775.3
0,50,20,0,1,0,0,1,0,19.7,395.6
0,58,8,0,1,0,0,0,0,19.65,169.75
0,72,72,1,1,1,0,2,0,111.65,7943.45
1,39,6,1,1,0,0,0,1,91.0,531.0
1,76,40,1,1,0,1,0,0,101.85,4086.3
0,36,30,1,1,1,1,0,1,95.0,2852.4
0,40,4,1,1,0,0,0,0,44.8,169.65
0,62,61,0,1,0,0,2,1,25.0,1498.35
1,41,10,1,1,0,0,0,1,70.0,740.0
0,22,39,1,1,0,1,1,1,47.85,1886.4
1,44,4,1,0,0,0,0,1,44.55,174.3
0,52,4,0,1,0,0,1,1,20.4,84.75
0,66,23,1,1,0,0,1,0,86.8,1975.85
1,20,6,1,1,1,1,0,1,98.15,567.45
0,46,50,1,1,0,0,1,0,54.9,2614.1
1,60,1,1,1,0,0,0,1,79.5,79.5
1,77,2,1,1,0,0,0,1,75.45,158.4
1,30,38,1,1,0,0,0,1,99.25,3777.15
0,23,10,0,1,0,0,2,0,20.0,200.0
0,26,70,1,1,1,1,2,0,101.0,7085.5
0,36,60,1,1,1,1,0,1,109.45,6572.85
1,66,17,1,1,0,0,0,1,76.45,1233.4
1,55,71,1,1,0,0,2,1,93.7,6585.35
0,21,70,1,0,1,1,2,0,64.55,4504.9
0,19,72,0,1,0,0,2,0,20.7,1492.1
0,33,57,1,1,0,1,1,0,53.45,3053.0
0,48,7,0,1,0,0,1,0,19.5,128.6
1,21,1,0,1,0,0,0,1,24.05,24.05
1,43,4,1,1,0,0,0,1,70.2,237.95
1,26,37,1,1,0,0,0,1,99.5,3762.0
0,65,48,1,1,0,0,2,1,91.05,4370.75
0,30,1,0,1,0,0,0,0,19.55,19.55
0,57,59,1,1,1,1,1,0,65.5,3801.3
0,61,1,1,1,1,1,0,1,70.45,70.45
0,52,6,0,1,0,0,2,0,20.1,100.35
0,44,13,0,1,0,0,1,0,19.3,259.65
0,20,31,1,1,0,0,0,1,101.4,3143.65
1,47,6,1,0,0,0,0,1,30.5,208.7
1,32,1,1,1,0,0,0,1,77.15,77.15
0,35,3,0,1,0,0,0,0,20.85,72.0
0,48,67,0,1,0,0,2,1,19.4,1284.2
0,40,68,1,1,1,1,2,0,111.75,7511.3
1,71,66,1,1,1,0,0,1,100.05,6871.9
1,71,53,1,1,1,1,1,1,60.05,3229.65
1,68,1,1,1,0,0,0,1,69.6,69.6
1,26,4,1,0,0,0,0,1,48.55,201.0
0,73,71,1,0,0,1,1,1,56.45,3985.35
1,35,27,1,1,1,0,0,1,79.5,2180.55
0,26,36,0,1,0,0,2,0,20.25,717.95
1,22,7,1,1,0,0,0,1,94.25,669.0
0,45,65,1,1,1,1,2,0,76.15,4929.55
0,22,1,0,1,0,0,0,0,19.9,19.9
1,57,4,1,1,0,0,0,1,100.2,420.2
0,39,60,1,1,1,0,2,0,76.95,4543.95
0,50,65,0,1,0,0,1,0,24.8,1600.95
0,32,1,0,1,0,0,0,0,20.45,20.45
0,58,48,1,1,1,0,0,1,100.05,4834.0
0,73,71,1,1,0,0,2,1,99.65,6951.15
0,80,58,1,1,0,0,2,1,98.9,5780.7
0,76,31,1,1,0,1,2,0,89.45,2807.65
0,22,6,1,1,0,1,0,1,55.7,335.65
0,49,49,1,1,1,0,2,1,66.15,3199.0
1,69,30,1,1,0,1,0,0,91.7,2758.15
1,36,25,1,1,0,0,0,1,89.1,2368.4
0,73,9,1,1,0,0,2,1,79.55,718.55
1,28,9,1,1,0,0,0,1,85.35,758.6
0,79,29,1,1,0,0,1,1,101.45,2948.6
0,23,1,0,1,0,0,0,1,25.75,25.75
0,19,68,0,1,0,0,2,0,25.05,1629.2
0,51,34,1,1,1,0,0,1,105.35,3540.65
0,49,1,0,1,0,0,0,0,20.75,20.75
0,30,1,0,1,0,0,0,1,25.7,25.7
1,68,4,1,1,0,0,0,0,46.0,181.6
0,64,71,0,1,0,0,2,1,19.6,1387.45
1,36,17,1,1,0,1,0,0,93.85,1625.65
1,65,2,1,1,0,0,0,1,94.0,181.7
1,73,1,1,1,0,1,0,1,49.55,49.55
0,52,46,1,1,1,1,1,0,56.9,2560.1
0,35,33,0,1,0,0,2,0,19.8,641.35
0,79,17,1,1,0,0,1,1,82.65,1470.05
0,39,5,0,1,0,0,0,0,20.35,122.0
0,35,10,0,1,0,0,0,1,24.0,226.55
0,37,22,0,1,0,0,1,0,20.15,419.9
1,54,10,1,1,0,0,0,0,95.2,930.4
0,25,24,1,0,0,0,0,0,29.1,688.0
0,56,10,1,1,1,1,2,1,61.9,619.0
1,20,1,1,1,0,0,0,0,78.05,78.05
1,75,24,1,0,0,1,0,0,39.1,971.3
0,49,64,1,1,1,1,2,0,110.3,6997.3
0,60,3,1,1,0,0,0,1,80.35,253.8
0,19,71,1,1,0,1,1,1,85.45,6028.95
0,49,1,1,1,1,1,0,1,83.4,83.4
0,56,46,0,1,0,0,2,1,19.95,927.1
0,48,3,1,1,0,0,0,1,74.75,238.1
0,57,66,0,1,0,0,2,0,20.55,1357.1
0,45,56,1,1,1,0,1,1,99.75,5608.4
0,47,23,0,1,0,0,2,0,25.1,611.45
0,56,25,0,1,0,0,1,1,26.8,733.55
0,33,32,1,1,0,0,0,1,101.35,3334.9
0,74,23,1,1,0,0,2,1,88.45,2130.55
0,56,49,0,1,0,0,1,1,20.05,923.1
0,46,1,0,1,0,0,0,0,20.05,20.05
1,68,5,1,1,0,0,0,1,70.25,331.9
0,36,50,0,1,0,0,2,0,19.4,1023.95
0,25,49,0,1,0,0,1,0,19.45,921.3
0,26,72,1,1,0,1,2,1,71.45,5025.85
0,80,7,1,0,0,1,1,0,29.8,220.45
0,64,45,1,1,0,0,0,0,81.4,3775.85
0,37,61,1,1,1,0,1,0,103.9,6449.15
0,46,4,1,1,0,0,0,1,45.9,199.75
1,23,1,1,1,0,0,0,0,45.05,45.05
0,60,15,1,0,1,1,1,0,45.9,693.45
1,30,71,1,1,1,1,2,1,108.05,7532.15
1,77,24,1,1,0,0,0,1,93.15,2231.05
0,79,35,1,1,1,0,1,1,73.0,2471.25
0,20,1,1,1,1,0,0,1,59.55,59.55
1,67,20,1,1,0,0,0,1,85.8,1727.5
0,47,1,1,0,0,0,0,1,24.7,24.7
1,74,4,1,1,0,0,0,1,89.2,346.2
1,24,1,1,1,0,0,0,0,80.5,80.5
0,50,68,1,1,1,0,1,1,83.65,5733.4
1,54,2,1,1,0,0,0,0,80.6,155.8
1,41,45,1,1,0,0,0,1,89.3,4016.85
0,38,34,1,1,1,0,0,1,105.1,3634.8
0,63,35,0,1,0,0,1,0,19.9,666.0
0,27,12,0,1,0,0,0,0,19.45,227.45
0,68,57,1,1,1,0,2,1,104.9,5913.95
1,61,35,1,1,0,0,0,1,70.3,2416.55
0,47,69,1,1,1,1,2,0,86.9,6194.1
1,50,63,1,1,0,0,1,1,107.5,6873.75
0,47,47,0,1,0,0,2,1,21.3,1041.8
1,19,25,1,0,0,0,0,1,34.0,853.0
0,46,40,1,1,0,0,1,0,80.8,3132.75
0,31,2,1,1,0,0,0,1,69.8,146.65
1,30,21,1,0,0,1,1,1,55.95,1157.05
0,48,1,1,1,0,0,0,0,44.55,44.55
0,24,72,1,1,0,1,2,1,84.05,6052.25
0,61,2,1,1,0,0,0,1,70.4,154.8
0,21,11,0,1,0,0,1,0,20.6,233.9
0,42,37,1,1,1,1,1,1,90.6,3358.65
0,29,18,1,1,0,0,0,1,80.55,1406.65
0,46,1,1,1,0,0,0,1,69.95,69.95
0,38,10,0,1,0,0,1,1,19.7,197.54
0,37,30,1,1,0,0,1,1,68.95,2038.7
1,22,8,1,1,0,0,0,1,94.2,777.3
1,21,56,1,1,0,0,1,1,98.25,5508.35
0,59,40,1,1,1,1,0,1,110.1,4469.1
0,71,59,1,1,1,1,1,1,94.05,5483.9
0,56,46,1,1,0,1,2,0,79.2,3593.8
0,45,18,1,1,0,1,0,0,64.8,1166.7
0,59,35,1,0,1,0,0,1,33.45,1175.85
0,64,69,1,1,1,1,2,1,64.15,4254.1
1,48,1,0,1,0,0,0,1,20.2,20.2
1,71,24,1,1,0,1,0,1,78.85,1772.25
0,64,9,1,1,0,0,0,1,85.3,781.4
1,60,4,1,1,0,0,0,1,80.35,307.4
0,60,24,1,1,1,0,0,1,85.95,2107.15
0,42,71,0,1,0,0,2,1,25.95,1801.9
1,56,2,1,1,0,0,0,1,45.15,98.5
1,41,10,1,1,0,0,0,1,100.6,1060.2
0,28,67,1,1,1,1,1,0,60.5,3870.0
0,34,13,1,1,0,1,0,1,78.75,995.35
0,61,66,1,1,1,1,2,1,90.05,5965.95
1,64,11,1,1,0,0,0,1,94.0,1078.9
1,51,4,1,1,0,0,0,1,74.8,321.9
0,38,69,0,1,0,0,2,0,19.75,1375.4
0,38,72,1,1,1,1,2,1,104.9,7732.65
0,44,70,1,1,0,1,2,0,84.7,5991.05
0,27,69,1,1,0,1,2,1,110.05,7430.75
0,41,67,1,1,1,0,2,0,86.15,5883.85
0,54,55,1,1,0,0,0,1,103.65,5676.65
0,28,2,0,1,0,0,0,1,20.7,39.85
1,58,62,1,1,0,0,1,1,96.75,6125.4
0,47,29,1,0,0,0,0,0,33.75,1009.25
0,19,67,1,1,1,0,2,1,111.2,7530.8
1,21,1,1,1,0,0,0,1,89.9,89.9
1,31,48,1,0,0,0,1,0,34.7,1604.5
0,39,38,1,1,0,1,0,1,66.15,2522.4
0,35,32,0,1,0,0,0,0,19.9,601.55
0,51,56,1,1,1,1,2,0,81.25,4620.4
0,35,63,1,1,0,0,1,0,58.55,3503.5
0,64,35,1,1,0,1,2,0,55.25,1924.1
0,27,14,0,1,0,0,0,0,19.9,283.75
1,37,1,1,1,0,0,0,1,55.4,55.4
1,77,1,1,1,0,0,0,1,88.8,88.8
0,48,23,0,1,0,0,2,0,20.4,478.75
0,40,72,1,1,1,1,2,0,82.3,5815.15
1,30,5,1,1,0,0,0,1,75.9,357.75
0,29,6,0,1,0,0,0,0,19.7,113.5
0,45,13,0,1,0,0,2,1,19.75,246.7
0,62,3,1,0,0,0,0,0,29.8,94.4
0,62,23,1,1,1,1,2,1,77.15,1759.4
0,47,72,1,1,1,1,2,0,92.0,6474.4
1,55,1,1,1,0,0,0,0,43.95,43.95
0,48,1,0,1,0,0,0,0,20.3,20.3
0,42,18,1,1,0,0,0,1,94.75,1691.9
1,73,27,1,1,1,1,0,1,104.3,2867.75
0,25,65,1,1,1,0,2,1,107.65,7082.85
0,51,19,1,1,0,0,0,0,50.1,910.45
0,19,49,1,1,0,0,0,1,52.15,2583.75
0,50,19,0,1,0,0,2,0,25.6,485.9
0,56,14,0,1,0,0,1,0,19.55,294.5
0,49,63,1,1,0,1,2,0,98.0,6218.45
1,21,56,1,1,1,0,0,1,94.45,5124.6
0,40,71,1,1,0,0,0,1,93.25,6669.45
0,23,10,0,1,0,0,1,0,19.6,189.45
0,71,72,1,1,1,1,2,1,88.05,6425.65
0,28,60,0,1,0,0,2,1,20.5,1198.8
0,37,53,1,0,0,1,0,1,46.3,2546.85
0,35,60,1,1,1,1,1,1,65.85,3928.3
0,25,53,1,1,1,0,0,1,92.55,4779.45
1,47,1,1,1,0,0,0,1,45.85,45.85
0,71,38,1,1,0,0,1,0,101.15,3741.85
0,61,46,1,1,1,0,2,1,64.2,3009.5
0,34,23,0,1,0,0,1,1,19.65,478.1
0,40,16,0,1,0,0,0,0,19.75,313.4
0,49,14,0,1,0,0,0,0,19.95,268.4
0,42,46,0,1,0,0,2,0,20.25,890.35
1,26,68,1,1,1,0,2,1,110.0,7611.85
1,64,39,1,1,0,0,0,0,75.25,3017.65
0,22,10,0,1,0,0,2,0,25.35,253.5
0,77,4,1,1,0,0,2,0,69.35,261.65
0,52,65,1,1,1,1,2,0,91.55,5963.95
1,43,3,1,0,1,0,0,1,31.0,95.05
1,77,10,1,1,0,0,0,0,85.55,851.75
0,58,18,1,1,0,0,0,1,45.65,747.2
0,71,51,1,0,0,0,0,1,29.45,1459.35
0,69,6,1,1,0,0,0,0,44.7,276.5
0,75,72,1,1,1,1,2,0,113.8,7845.8
1,60,71,1,1,0,0,2,1,106.0,7723.7
0,24,8,1,1,1,0,0,0,56.3,401.5
0,58,28,1,0,1,0,1,1,60.0,1682.05
1,31,37,1,0,1,0,0,0,28.6,973.55
0,32,29,1,1,0,1,0,1,66.1,1912.15
0,27,68,1,1,0,1,1,1,85.5,5696.6
0,36,17,1,0,0,1,0,0,34.4,592.75
0,54,69,0,1,0,0,2,1,19.3,1447.9
0,69,29,1,1,1,0,0,1,79.3,2414.55
1,29,15,1,1,0,0,0,1,76.0,1130.85
1,79,5,1,0,0,0,0,0,45.7,198.0
0,23,20,0,1,0,0,0,1,19.5,413.0
1,70,35,1,1,0,0,0,1,95.45,3474.05
1,69,6,1,1,0,0,0,1,95.75,573.75
1,58,28,1,1,0,1,1,0,106.1,2847.4
1,23,34,1,1,0,1,0,1,109.8,3587.25
1,70,33,1,1,1,0,0,1,110.45,3655.45
0,29,4,0,1,0,0,0,1,20.2,55.7
0,70,59,1,1,0,0,1,1,99.5,5890.0
0,70,16,1,1,0,1,1,1,54.1,889.0
1,41,67,1,1,1,1,1,1,94.35,6341.45
0,45,9,0,1,0,0,2,0,19.75,210.65
0,48,58,0,1,0,0,2,1,19.85,1158.85
0,33,5,0,1,0,0,0,0,19.95,109.6
0,63,30,1,1,0,0,0,0,85.45,2509.95
0,50,3,1,1,0,0,0,0,76.1,257.6
0,58,30,0,1,0,0,2,0,21.25,711.9
0,31,34,0,1,0,0,0,0,19.7,675.6
0,61,47,1,1,0,0,0,1,104.1,5135.15
0,27,13,0,1,0,0,0,0,18.8,251.25
1,44,5,1,1,0,0,0,1,94.85,462.8
0,61,23,0,1,0,0,2,0,23.85,625.65
1,59,25,1,1,0,0,0,1,100.25,2387.75
0,64,43,1,1,0,0,2,1,60.0,2548.55
0,40,51,1,1,1,1,2,0,60.5,3121.45
1,28,55,1,1,1,1,2,0,57.55,3046.4
0,73,22,1,1,1,1,2,1,63.55,1381.8
1,31,58,1,1,0,1,1,0,60.3,3563.8
0,48,71,1,1,1,1,2,0,90.3,6287.3
0,43,52,1,1,0,1,1,0,91.25,4738.3
0,71,56,1,1,0,1,1,0,94.8,5264.3
1,22,2,1,1,0,0,0,1,54.4,114.1
1,74,31,1,1,0,0,0,1,99.95,3186.65
1,22,56,1,1,0,0,0,1,73.85,4092.85
0,35,53,0,1,0,0,2,0,19.9,1110.05
0,44,61,0,1,0,0,2,0,19.75,1311.6
0,23,60,1,1,0,0,2,0,104.7,6333.8
1,57,30,1,0,1,0,0,0,51.2,1561.5
1,57,14,1,1,0,0,0,1,89.8,1129.1
0,58,2,0,1,0,0,0,0,19.4,61.05
1,50,39,1,0,0,1,0,0,55.9,2184.35
1,57,17,1,1,0,1,0,0,94.4,1607.2
0,49,68,1,1,1,1,1,0,55.9,3848.8
0,45,24,1,1,1,0,0,1,51.1,1269.6
0,35,45,0,1,0,0,2,0,25.5,1121.05
0,46,70,1,1,1,1,1,0,74.1,5222.3
1,57,70,1,1,1,1,2,0,65.3,4759.75
0,47,45,0,1,0,0,1,0,18.85,867.3
0,55,1,0,1,0,0,0,0,20.6,20.6
0,43,22,0,1,0,0,0,0,20.15,432.5
0,55,4,0,1,0,0,1,0,24.1,73.1
1,33,5,1,1,0,0,0,1,81.3,416.3
0,35,61,1,1,1,0,1,0,101.15,6383.9
0,65,5,0,1,0,0,1,0,20.05,94.15
1,35,11,0,1,0,0,0,1,19.25,180.3
1,41,1,1,1,0,0,0,1,75.35,75.35
0,42,32,1,1,0,0,0,1,54.2,1739.6
0,28,13,1,1,0,1,0,1,52.1,670.65
1,22,42,1,1,1,1,1,0,73.9,3160.55
0,49,62,1,1,1,1,2,0,81.0,4985.9
0,53,12,1,1,1,0,0,1,53.75,648.65
0,30,68,1,1,0,0,2,1,89.95,5974.3
0,39,58,1,1,0,0,1,0,100.35,5681.1
0,32,67,1,1,1,1,2,0,104.6,6885.75
0,24,72,1,1,0,1,2,1,110.65,8065.65
0,26,7,0,1,0,0,0,1,25.05,152.95
0,65,18,1,1,1,0,0,1,103.6,1806.35
0,34,15,1,1,0,0,0,0,48.85,736.8
1,58,3,1,1,0,0,0,1,54.7,169.45
0,63,40,1,1,1,1,0,1,64.1,2460.35
0,60,56,1,1,1,0,1,1,85.85,4793.8
1,80,27,1,1,0,0,0,1,81.45,2122.05
1,71,3,1,1,0,0,0,1,105.9,334.65
1,44,12,1,1,1,0,1,1,59.8,727.8
0,59,36,1,1,0,0,0,0,80.4,2937.65
0,31,1,0,1,0,0,0,0,21.1,21.1
0,59,34,1,1,1,1,0,1,60.85,2003.6
1,46,61,1,1,1,0,2,1,94.1,5638.3
0,32,47,1,1,1,1,1,1,103.7,4730.6
1,44,61,1,1,1,1,2,1,111.6,6876.05
1,39,5,1,1,0,0,1,1,70.0,347.4
0,44,66,1,1,1,1,2,1,105.65,6844.5
0,57,3,1,1,0,0,0,1,80.7,239.45
1,49,9,1,1,0,0,0,0,71.0,672.55
0,69,56,1,1,0,1,2,1,96.85,5219.65
0,38,1,1,1,0,0,0,1,89.35,89.35
1,34,8,1,1,0,0,0,1,80.1,679.3
1,26,5,1,1,0,0,0,1,85.2,474.8
0,28,41,1,1,1,0,1,1,109.1,4454.25
0,56,72,0,1,0,0,2,0,25.0,1849.2
0,54,29,0,1,0,0,1,0,19.85,535.05
0,44,15,0,1,0,0,1,0,20.35,335.95
0,31,71,1,1,1,1,2,0,90.35,6325.25
0,44,60,1,1,0,1,0,1,94.1,5475.9
0,35,34,1,0,1,0,0,1,44.85,1442.6
0,49,15,0,1,0,0,0,0,19.8,272.95
0,37,62,1,1,1,1,1,1,104.3,6613.65
0,23,72,1,1,1,1,2,1,73.0,5265.2
1,71,7,1,1,0,0,0,1,99.25,665.45
0,55,70,1,1,1,0,2,0,76.1,5264.25
0,74,40,1,1,1,0,1,1,103.75,4188.4
0,23,46,1,1,1,0,1,0,90.95,4236.6
1,48,63,1,1,0,1,0,1,100.55,6215.35
0,59,58,1,1,1,1,1,1,61.05,3478.75
0,80,30,1,1,1,0,2,1,101.3,2974.5
0,47,35,0,1,0,0,2,0,21.45,705.45
0,21,15,0,1,0,0,0,0,20.45,330.8
0,47,1,1,1,0,0,0,0,71.1,71.1
0,48,45,0,1,0,0,2,1,24.65,1138.8
0,40,37,0,1,0,0,2,1,24.1,861.85
0,25,71,1,1,1,1,2,0,100.45,7159.7
1,60,15,1,1,0,1,0,1,55.7,899.8
0,49,72,0,1,0,0,2,1,25.1,1790.8
1,39,38,1,1,0,0,1,1,70.45,2597.6
1,50,39,1,1,1,0,1,1,89.55,3474.45
1,47,8,1,1,0,0,0,0,101.15,842.9
0,34,9,1,0,0,1,1,0,39.55,373.0
0,34,47,1,1,0,0,0,1,100.5,4707.1
0,43,53,1,1,1,0,1,1,78.75,3942.45
0,29,36,1,1,1,1,1,1,89.65,3348.1
1,59,1,1,1,0,0,0,1,74.95,74.95
0,70,44,1,1,1,1,2,1,85.15,3670.5
0,21,70,1,0,1,1,2,0,59.5,4144.8
0,27,39,1,0,0,0,1,1,25.25,947.75
1,63,1,1,1,0,0,0,1,45.65,45.65
0,20,23,1,1,1,0,0,1,73.65,1642.75
0,24,15,1,1,1,0,0,0,95.7,1451.1
0,54,72,0,1,0,0,2,1,19.8,1414.65
0,32,1,1,1,1,0,0,0,49.0,49.0
0,52,61,1,1,1,1,2,0,89.65,5308.7
0,29,19,1,1,0,1,0,1,84.75,1651.95
1,47,1,1,1,0,1,0,0,50.6,50.6
0,60,29,1,1,0,0,0,0,80.1,2211.8
0,45,70,1,1,1,1,2,1,115.15,8250.0
0,49,67,1,1,1,1,2,0,74.0,4868.4
1,76,32,1,1,0,0,0,0,85.3,2661.1
0,58,61,1,1,1,1,1,1,115.1,6993.65
1,44,32,1,1,0,0,1,0,84.05,2781.85
1,50,1,1,1,0,0,0,0,50.9,50.9
0,56,39,1,0,0,0,0,1,50.65,1905.4
1,64,6,1,1,1,0,0,1,80.5,502.85
0,19,2,1,1,0,0,0,1,74.75,144.8
0,49,2,1,1,1,1,2,0,59.5,130.5
0,59,42,0,1,0,0,2,0,20.7,828.85
0,42,18,1,1,1,0,0,1,50.3,908.75
1,53,12,1,1,0,0,0,1,94.2,1046.1
0,38,11,1,1,1,0,0,0,70.5,829.3
0,71,60,1,1,0,0,0,1,105.9,6401.25
1,34,26,1,1,1,0,0,1,80.5,2088.8
0,58,44,1,0,0,0,1,1,49.05,2265.0
0,32,71,1,1,1,0,2,0,109.25,7707.7
1,20,40,1,1,0,1,0,1,55.25,2139.2
1,29,3,0,1,0,0,0,0,19.85,64.55
1,80,1,0,1,0,0,0,1,20.85,20.85
0,44,69,1,1,1,0,2,0,104.0,7028.5
0,29,10,1,1,0,1,0,1,79.85,887.35
1,56,43,1,1,1,0,1,1,100.0,4211.55
0,61,43,1,1,1,1,1,1,84.25,3539.25
0,26,8,0,1,0,0,1,0,19.9,153.95
0,36,66,1,1,0,0,1,0,95.3,6273.4
1,30,5,0,1,0,0,0,0,21.05,113.85
0,47,1,0,1,0,0,0,0,19.85,19.85
1,65,4,1,1,0,0,0,1,94.3,424.45
0,61,52,1,1,1,1,2,1,91.6,4627.8
0,58,72,1,1,1,1,2,1,109.95,7852.4
0,32,9,1,1,1,0,0,0,103.1,970.45
0,52,68,1,1,0,0,2,1,80.65,5330.2
0,27,52,1,1,1,0,0,1,95.65,5088.4
1,33,1,0,1,0,0,0,1,19.9,19.9
0,20,58,1,1,1,0,0,1,95.3,5817.7
1,19,1,1,1,0,1,0,1,54.9,54.9
1,23,7,1,1,0,0,0,1,85.2,602.55
0,56,1,1,1,0,0,0,0,49.5,49.5
0,24,63,1,1,0,0,2,0,97.45,6253.0
1,75,49,1,1,0,0,0,0,90.05,4547.25
0,43,55,0,1,0,0,1,0,19.5,1026.35
0,72,60,1,1,1,1,1,1,74.85,4456.35
0,51,35,1,1,0,1,1,1,62.15,2215.45
0,26,37,1,1,1,0,1,1,104.5,3778.0
1,71,32,1,1,0,0,0,1,80.3,2483.05
0,47,69,1,1,1,0,1,0,59.1,4134.7
0,64,6,0,1,0,0,0,0,20.2,123.65
